index,coref_content,industry
52,"The Fairfax County Board of Supervisors voted unanimously on Tuesday (May 21) to approve the program, which the county says will “provide an enhanced level of operational capability, safety and situational awareness.” the county plans to purchase between six to eight devices, which cost $3,500 each.",publicSecurity
52,Costs are expected to be absorbed in the county’s existing budget.,publicSecurity
52,"The equipment will be used by the Office of Emergency Management, Fire and Rescue, Police and Sheriff in order to deliver “high-quality imagery, data and customized geospatial solutions,” according to the county.",publicSecurity
52,"The program will also be used to complete search and rescue, pre- and post-disaster damage assessment, crash reconstruction, and fire management.",publicSecurity
52,"County officials say the program will not be used to conduct random surveillance, target individuals solely based on individual characteristics or for personal business and other unauthorized uses.",publicSecurity
52,"The next three months will be spent setting up the program, certifying pilots and completing training.",publicSecurity
52,Drones will begin flying between late August and early September.,publicSecurity
52,All pilots in the program must obtain a remote pilot certificate issued by the Federal Aviation Commission.,publicSecurity
53,"The Merced County California GIS Department, along with The Merced County California GIS Department Public Safety Communications Division, awarded DATAMARK the nearly $109,000 contract to develop a master road and address database for use by public safety agencies and enterprise planning committees.",publicSecurity
53,"The project, which goes through December 2019, will leverage DATAMARK’s expertise in GIS and public safety and DATAMARK VEP to increase both the completeness and accuracy of Merced County’s road and address database for address management and Next Generation 9-1-1 (NG9-1-1) GIS data preparation purposes.",publicSecurity
53,DATAMARK will work with Merced County GIS and Public Safety Communications professionals to assess and create the master road and address database from existing sources of address data.,publicSecurity
53,"In addition to assisting the public safety groups with the public safety groups current 9-1-1 and computer-aided dispatch (CAD) systems, the newly created database advances Merced County’s readiness for the transition to NG9-1-1.",publicSecurity
53,"Enterprise planning groups will also leverage the complete and accurate address database to better serve roads, assessors, election and planning committees.",publicSecurity
53,"“I first met DATAMARK at an NG9-1-1 educational workshop and conversations continued from there about how Merced County can be proactive about implementing GIS data for NG9-1-1,” said Gene Barrera, GIS Manager, Merced County.",publicSecurity
54,A federal judge on Friday permanently blocked the Trump administration from imposing conditions that police departments cooperate with immigration authorities to receive law enforcement grants.,publicSecurity
54,"The Department of Justice exceeded The Department of Justice authority and violated the constitution by requiring grant recipients to allow immigration authorities into jails and provide advance notice before releasing detainees suspected of being in the country illegally, Judge Manuel Real said.",publicSecurity
54,Real said Real agreed with a related ruling from the 7th U.S.,publicSecurity
54,Circuit Court of Appeals in Chicago that said: “The attorney general in this case used the sword of federal funding to conscript state and local authorities to aid in federal civil immigration enforcement.,publicSecurity
54,"But the power of the purse rests with Congress, which authorized the federal funds at issue and did not impose any immigration enforcement conditions on the receipt of such funds.” As a sanctuary city, Los Angeles does not provide the cooperation required by the grants.",publicSecurity
55,"Chicago just recorded the lowest number of homicides in a January in nine years, police said Friday -- another sign that killings in the nation's third-largest city may be on a downward trend after a particularly deadly 2016.",publicSecurity
55,"Twenty homicides happened there in January -- the lowest number for that month since 19 were recorded in 2010, police said.",publicSecurity
55,"Last month's number of shootings, 100, is a five-year low for a January in the city, police said.",publicSecurity
55,Violent crime totals in Chicago grabbed headlines in recent years.,publicSecurity
55,"In 2016, the city reported the city highest number of homicides in two decades: 762.Killings have dropped since then: 650 in 2017 and 550 in 2018.Read MorePolice credit technology and hiringsPolice have credited the drop in violence partly to hiring more police officers, and stronger community policing.",publicSecurity
55,"The police department added 1,161 officers in two years, exceeding a 2016 pledge made by Mayor Rahm Emanuel and police Superintendent Eddie Johnson to add 970.They also credit what they call data-driven policing.",publicSecurity
56,"The Department of Homeland Security says The Department of Homeland Security will still provide federal support to the Super Bowl this year, despite the partial government shutdown.",publicSecurity
56,"Super Bowl LIII -- an event that requires the support of more than 40 federal, local and state agencies -- takes significant federal support in order to be played, according to federal and local officials.",publicSecurity
56,"The Atlanta Police Department and Department of Homeland Security will take the lead on security plans, officials say.",publicSecurity
56,"DHS press secretary Tyler Q. Houlton told CNN that, regardless of the shutdown, DHS and other federal agencies will be able to continue with plans for the Super Bowl.",publicSecurity
56,"""The Department takes the security of special events like the Super Bowl extremely seriously, and The Department continue executing The Department protection responsibility and supporting The Department local public safety partners for this event.",publicSecurity
